RedFighter,BlueFighter,RedOdds,BlueOdds,Winner,TitleBout,NumberOfRounds,BlueCurrentLoseStreak,BlueCurrentWinStreak,BlueDraws,BlueAvgSigStrLanded,BlueAvgSigStrPct,BlueAvgSubAtt,BlueAvgTDLanded,BlueAvgTDPct,BlueLongestWinStreak,BlueLosses,BlueTotalRoundsFought,BlueTotalTitleBouts,BlueWinsByDecisionMajority,BlueWinsByDecisionSplit,BlueWinsByDecisionUnanimous,BlueWinsByKO,BlueWinsBySubmission,BlueWinsByTKODoctorStoppage,BlueWins,BlueHeightCms,BlueReachCms,BlueWeightLbs,RedCurrentLoseStreak,RedCurrentWinStreak,RedDraws,RedAvgSigStrLanded,RedAvgSigStrPct,RedAvgSubAtt,RedAvgTDLanded,RedAvgTDPct,RedLongestWinStreak,RedLosses,RedTotalRoundsFought,RedTotalTitleBouts,RedWinsByDecisionMajority,RedWinsByDecisionSplit,RedWinsByDecisionUnanimous,RedWinsByKO,RedWinsBySubmission,RedWinsByTKODoctorStoppage,RedWins,RedHeightCms,RedReachCms,RedWeightLbs,RedAge,BlueAge,LoseStreakDif,WinStreakDif,LongestWinStreakDif,WinDif,LossDif,TotalRoundDif,TotalTitleBoutDif,KODif,SubDif,HeightDif,ReachDif,AgeDif,SigStrDif,AvgSubAttDif,AvgTDDif,RedEloCurrent,BlueEloCurrent,WeightClass_Bantamweight,WeightClass_Catch Weight,WeightClass_Featherweight,WeightClass_Flyweight,WeightClass_Heavyweight,WeightClass_Light Heavyweight,WeightClass_Lightweight,WeightClass_Middleweight,WeightClass_Welterweight,WeightClass_Women's Bantamweight,WeightClass_Women's Featherweight,WeightClass_Women's Flyweight,WeightClass_Women's Strawweight,Gender_FEMALE,Gender_MALE,BlueStance_Open Stance,BlueStance_Orthodox,BlueStance_Southpaw,BlueStance_Switch,BlueStance_Switch ,RedStance_Open Stance,RedStance_Orthodox,RedStance_Southpaw,RedStance_Switch,BetterRank_Blue,BetterRank_Red,BetterRank_neither
1742,635,0.4604604604604604,0.5445445445445445,0,False,3,0,0,0,8.25,0.33,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.6901901901901902,0.8913913913913913,0.482982982982983,2,0,0,41.75,0.575,0.0,1.0,0.265,1,3,9,0,0,0,1,0,0,0,1,0.6821821821821821,0.42342342342342343,0.476976976976977,29,32,2,0,-1,-1,3,-9,0,0,0,0.0,15.24,-3,-41.75,0.0,-1.0,0.019766414797517774,0.5272917508248808,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
38,1236,0.8213213213213213,0.18268268268268267,0,False,3,0,0,0,7.473333333333334,0.5133333333333333,2.8666666666666667,1.5200000000000002,0.28,0,0,0,0,0,0,0,0,0,0,0,0.48998998998999,0.4239239239239239,0.2097097097097097,2,0,0,51.8,0.326,0.0,0.4,0.166,1,4,14,0,0,1,0,0,0,0,1,0.3993993993993994,0.511011011011011,0.20770770770770772,26,23,2,0,-1,-1,4,-14,0,0,0,2.54,-2.54,3,-51.8,0.0,-0.4,0.019626069522837956,0.5272086863098452,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
623,130,0.6531531531531531,0.3788788788788789,0,False,3,2,0,0,26.0,0.445,0.5,1.0,0.185,0,2,5,0,0,0,0,0,0,0,0,0.6901901901901902,0.6036036036036037,0.6501501501501501,2,0,0,13.0,0.438,1.0,1.6,0.308,1,4,10,0,0,0,0,0,1,0,1,0.49299299299299304,0.5980980980980981,0.476976976976977,35,24,0,0,-1,-1,2,-5,0,0,-1,5.08,0.0,11,13.0,-0.5,-0.6,0.01946156292740197,0.26486229544735745,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
1670,520,0.5725725725725725,0.42992992992992995,0,False,3,0,3,0,20.0,0.609,0.0,0.375,0.313,3,2,12,0,0,0,0,6,0,0,6,0.914914914914915,0.9564564564564564,0.9754754754754755,0,1,0,22.9375,0.384,0.0625,0.5,0.129,3,8,37,1,0,0,1,7,0,0,8,0.6821821821821821,0.511011011011011,0.9784784784784785,40,31,0,2,0,-2,6,-25,-1,-1,0,7.62,17.78,9,-2.9375,-0.0625,-0.125,0.019436227386886426,0.9319242706621037,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
606,1893,0.8308308308308308,0.16016016016016016,0,False,3,0,1,0,4.58,0.54,0.0,1.82,0.53,1,0,2,0,0,0,0,1,0,0,1,0.39139139139139134,0.3278278278278278,0.482982982982983,2,0,0,2.4,0.36,0.0,6.0,0.55,0,2,3,0,0,0,0,0,0,0,0,0.5865865865865866,0.7607607607607607,0.476976976976977,31,28,-2,1,1,1,-2,-1,0,1,0,-5.08,-12.7,-3,2.18,0.0,-4.18,0.019080563972433077,0.5268858611954903,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
1688,9,0.8458458458458459,0.15265265265265265,0,False,3,0,1,0,27.3333,0.47,0.0,0.3333,0.11,1,1,5,0,0,0,0,2,0,0,2,0.48998998998999,0.6036036036036037,0.6501501501501501,2,0,0,36.0,0.53,0.0,1.0,0.5,0,2,3,0,0,0,0,0,0,0,0,0.6821821821821821,0.511011011011011,0.6441441441441442,29,32,2,1,1,2,1,2,0,2,0,-5.08,2.54,-3,-8.6667,0.0,-0.6667,0.018987599604209673,0.7097888425644796,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
525,1999,0.6876876876876876,0.3128128128128128,0,False,3,2,0,0,25.6842,0.363,0.4737,1.4211,0.363,4,6,49,1,0,2,6,4,0,1,13,0.8538538538538538,0.7717717717717718,0.6501501501501501,3,0,0,18.4,0.534,0.8,1.2,0.15,1,4,8,2,0,0,1,0,0,0,1,0.8543543543543544,0.6796796796796797,0.6441441441441442,29,36,1,0,3,12,-2,41,-1,5,0,0.0,2.54,-7,7.2842,-0.3263,0.2211,0.018950617286366864,0.8071529863063182,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
1440,304,0.9234234234234233,0.07507507507507508,0,False,3,1,0,0,16.3636,0.395,0.3636,1.7273,0.425,3,4,24,1,0,1,4,0,2,0,7,0.7832832832832832,0.9284284284284284,0.7902902902902903,2,0,0,24.9583,0.519,0.5833,1.375,0.456,4,11,51,1,0,0,4,6,3,0,13,0.6821821821821821,0.6796796796796797,0.7877877877877878,38,32,1,0,-1,-6,7,-27,0,-6,-1,2.54,10.16,6,-8.5947,-0.2197,0.3523,0.018574232536764507,0.8690916048153485,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
104,1410,0.6721721721721722,0.597097097097097,0,False,3,3,0,1,2.9,0.37,0.8,1.85,0.33,3,5,28,0,0,0,1,1,3,0,5,0.21421421421421422,0.1921921921921922,0.09259259259259259,4,0,0,4.71,0.46,0.6,1.7,0.55,3,7,34,0,0,0,3,1,1,0,5,0.14414414414414414,0.25475475475475473,0.09109109109109109,35,29,-1,0,0,0,-2,-6,0,0,2,2.54,-2.54,-6,-1.81,0.2,0.15,0.018463761841580363,0.6889869503839084,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
1192,26,0.8308308308308308,0.15465465465465467,0,False,3,0,1,0,2.91,0.58,0.0,5.19,0.51,1,1,5,0,0,0,1,0,0,0,1,0.08058058058058058,0.1011011011011011,0.2097097097097097,1,0,0,3.6,0.37,0.6,0.7,0.31,2,6,25,0,0,0,2,1,0,0,3,0.3108108108108108,0.14614614614614613,0.09109109109109109,29,29,-1,1,-1,-2,-5,-20,0,-1,0,-7.62,-2.54,0,-0.69,-0.6,4.49,0.01813420840197218,0.5442531553163945,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True
930,1362,0.7292292292292293,0.27127127127127126,0,False,3,1,0,0,21.5,0.46,0.5,3.0,0.54,1,1,6,0,0,0,1,0,0,0,1,0.08058058058058058,0.14064064064064064,0.2097097097097097,2,0,0,31.5,0.21,0.0,0.0,0.0,0,2,6,1,0,0,0,0,0,0,0,0.14414414414414414,0.06456456456456457,0.20770770770770772,28,25,1,0,1,1,1,0,-1,0,0,-2.54,5.08,3,-10.0,0.5,3.0,0.018060281444533918,0.5332559568605985,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
1379,1073,0.5725725725725725,0.42992992992992995,0,False,3,1,0,0,14.0,0.377,0.6667,0.6667,0.333,1,2,7,0,0,0,0,1,0,0,1,0.6901901901901902,0.7717717717717718,0.7902902902902903,1,0,0,17.1667,0.308,0.8333,1.5,0.292,1,4,12,0,0,0,1,0,1,0,2,0.8543543543543544,0.5980980980980981,0.7877877877877878,29,26,0,0,0,-1,2,-5,0,1,-1,-5.08,5.08,3,-3.1667,-0.1667,-0.8333,0.017988349210315193,0.4027528361311032,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
1538,252,0.7092092092092093,0.25875875875875876,0,False,3,1,0,0,4.99,0.54,0.0,0.89,0.16,2,1,3,0,0,0,0,2,0,0,2,0.48998998998999,0.514014014014014,0.7902902902902903,2,0,0,5.33,0.59,0.2,2.11,0.34,4,4,15,0,1,0,1,3,0,0,5,0.6821821821821821,0.8853853853853854,0.7877877877877878,35,31,-1,0,-2,-3,-3,-12,0,-1,0,-5.08,-12.7,-4,-0.34,-0.2,-1.22,0.017863422217539702,0.5594765115546682,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
122,462,0.3663663663663663,0.6676676676676676,0,False,3,1,0,0,51.0,0.37,0.0,1.0,0.5,0,1,3,0,0,0,0,0,0,0,0,0.996996996996997,0.9944944944944945,0.9504504504504505,2,0,0,26.75,0.494,0.0,1.125,0.26,1,5,13,0,0,0,1,2,0,0,3,0.985985985985986,0.8328328328328328,0.9734734734734735,37,27,1,0,-1,-3,4,-10,0,-2,0,5.08,15.24,10,24.25,0.0,-0.125,0.017807071391805387,0.3634747650148626,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
951,1114,0.9541541541541542,0.03003003003003003,0,False,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.8538538538538538,0.6886886886886887,0.7902902902902903,0,1,0,2.64,0.34,0.0,0.0,0.0,1,3,8,0,0,0,0,1,0,0,1,0.5865865865865866,0.7607607607607607,0.7877877877877878,35,26,0,-1,-1,-1,-3,-8,0,-1,0,7.62,-2.54,-9,-2.64,0.0,0.0,0.01721952043144763,0.5260989025323031,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
1467,192,0.7852852852852852,0.21671671671671672,0,False,3,1,0,0,5.7,0.54,1.5,4.76,0.37,0,1,3,0,0,0,0,0,0,0,0,0.5915915915915916,0.6036036036036037,0.482982982982983,2,0,0,2.12,0.48,0.7,0.66,1.0,0,2,4,0,0,0,0,0,0,0,0,0.7767767767767768,0.6796796796796797,0.476976976976977,29,26,-1,0,0,0,-1,-1,0,0,0,-5.08,-2.54,-3,3.58,0.8,4.1,0.01712160721499793,0.4631054337446123,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True
698,1216,0.9879879879879879,0.011511511511511512,0,False,3,0,1,0,24.0,0.48,2.0,0.0,0.0,1,0,2,1,0,0,0,0,1,0,1,0.5915915915915916,0.514014014014014,0.2097097097097097,1,0,0,25.3333,0.333,0.0,2.3333,0.57,1,2,7,0,0,0,1,0,0,0,1,0.14414414414414414,0.1991991991991992,0.20770770770770772,30,27,1,1,0,0,2,-5,1,0,1,12.7,10.16,3,-1.3333,2.0,-2.3333,0.017062899616768223,0.7155413360782397,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
801,338,0.05405405405405406,0.9409409409409409,0,False,3,1,0,0,4.41,0.48,0.0,0.0,0.0,1,2,7,0,0,0,0,1,0,0,1,0.39139139139139134,0.7717717717717718,1.0,1,0,0,5.8,0.44,0.6,0.71,0.33,1,6,25,0,0,1,2,1,1,0,5,0.9184184184184183,0.9209209209209208,0.9274274274274275,33,36,0,0,0,-4,-4,-18,0,0,-1,-15.24,-7.62,3,-1.39,-0.6,-0.71,0.01693961845086104,0.5086281397534993,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
785,1264,0.9574574574574575,0.03516483516483515,0,False,3,0,1,0,5.43,0.51,0.8,0.84,0.33,1,0,2,0,0,0,0,0,1,0,1,0.30180180180180183,0.25075075075075076,0.2097097097097097,3,0,0,1.88,0.39,2.3,1.55,0.25,1,4,9,0,0,0,0,0,1,0,1,0.08408408408408408,0.14614614614614613,0.20770770770770772,27,33,-3,1,0,0,-4,-7,0,0,0,7.62,5.08,6,3.55,-1.5,-0.71,0.01684363188792435,0.7165690457704917,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
674,1524,0.9574574574574575,0.04054054054054054,0,False,3,0,0,0,16.633333333333333,0.5813333333333333,0.0,0.12,0.25,0,0,0,0,0,0,0,0,0,0,0,0.7832832832832832,0.514014014014014,0.7902902902902903,2,0,0,44.75,0.525,0.75,1.0,0.163,1,3,11,0,0,0,0,1,0,0,1,0.7767767767767768,0.511011011011011,0.7877877877877878,34,25,2,0,-1,-1,3,-11,0,-1,0,0.0,0.0,9,-44.75,-0.75,-1.0,0.01656304627920361,0.5259359041528043,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
1204,1244,0.9369369369369369,0.06306306306306306,0,False,3,0,0,0,19.166,0.4364,0.0,2.3326599999999997,0.5424,0,0,0,0,0,0,0,0,0,0,0,0.48998998998999,0.6036036036036037,0.482982982982983,2,0,0,20.0,0.38,0.0,0.0,0.0,0,2,4,0,0,0,0,0,0,0,0,0.3108108108108108,0.42342342342342343,0.476976976976977,25,23,2,0,0,0,2,-4,0,0,0,5.08,5.08,2,-20.0,0.0,0.0,0.01650448660436207,0.5259242074429418,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
1898,1338,0.7474368778716601,0.25225225225225223,0,False,3,1,0,0,5.28,0.61,0.0,0.0,0.0,3,1,10,0,0,0,2,1,0,0,3,0.39139139139139134,0.3278278278278278,0.33983983983983984,2,0,0,3.74,0.46,0.2,1.99,0.44,3,2,14,0,0,0,3,0,0,0,3,0.3108108108108108,0.511011011011011,0.33583583583583587,29,31,-1,0,0,0,-1,-4,0,1,0,2.54,-5.08,2,1.54,-0.2,-1.99,0.01622305256341861,0.7023477689969839,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
484,1969,0.7292292292292293,0.2982982982982983,0,False,3,1,0,0,22.0,0.29,1.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,0.30180180180180183,0.3278278278278278,0.09259259259259259,2,0,0,18.0,0.255,1.0,0.5,0.25,0,2,4,0,0,0,0,0,0,0,0,0.14414414414414414,0.14614614614614613,0.09109109109109109,27,28,1,0,0,0,1,-1,0,0,0,5.08,7.62,-1,4.0,0.0,-0.5,0.01613732594569519,0.43173404813527777,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
1432,1063,0.9474474474474475,0.050050050050050046,0,False,3,0,1,0,24.5,0.35,0.5,3.5,0.355,1,1,6,0,0,0,1,0,0,0,1,0.5915915915915916,0.7717717717717718,0.482982982982983,4,0,0,8.5,0.278,0.75,0.5,0.375,0,4,9,0,0,0,0,0,0,0,0,0.3108108108108108,0.1011011011011011,0.476976976976977,33,31,4,1,1,1,3,-3,0,0,0,7.62,22.86,2,16.0,-0.25,3.0,0.01591367895113215,0.362275186195407,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
946,1179,0.8448448448448448,0.1781781781781782,0,False,3,3,0,0,30.6,0.428,0.0,0.0,0.0,1,4,13,0,0,0,1,0,0,0,1,0.5915915915915916,0.514014014014014,0.6501501501501501,2,0,0,26.4545,0.555,0.4545,2.5455,0.486,4,5,31,0,0,3,1,2,0,0,6,0.22522522522522523,0.42342342342342343,0.6441441441441442,31,28,-1,0,-3,-5,1,-18,0,-2,0,10.16,2.54,3,4.1455,-0.4545,-2.5455,0.015187198967767396,0.33777379580822187,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
1304,1569,0.7427427427427428,0.25875875875875876,0,False,3,0,0,0,8.784,0.4716666666666667,0.6833333333333332,0.8416666666666667,0.3925,0,0,0,0,0,0,0,0,0,0,0,0.914914914914915,0.9284284284284284,0.6501501501501501,1,0,0,14.0,0.197,0.0,0.0,0.0,1,2,5,0,0,0,0,1,0,0,1,0.964964964964965,0.8328328328328328,0.6441441441441442,26,25,1,0,-1,-1,2,-5,0,-1,0,-2.54,5.08,1,-14.0,0.0,0.0,0.015130609730400889,0.5255435652655724,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
1903,1464,0.2927927927927928,0.7012012012012012,0,False,3,0,2,0,51.75,0.503,1.75,4.75,0.44,2,1,12,0,0,0,3,0,0,0,3,0.30180180180180183,0.1921921921921922,0.482982982982983,2,0,0,46.1818,0.363,0.8182,1.0909,0.371,4,4,28,0,0,1,4,1,1,0,7,0.14414414414414414,0.1991991991991992,0.33583583583583587,26,26,2,2,-2,-4,3,-16,0,-1,-1,5.08,0.0,0,5.5682,0.9318,3.6591,0.015123463393866172,0.8278541690647123,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
1040,800,0.5195195195195195,0.4814814814814815,0,False,3,0,0,0,3.5966666666666662,0.46,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.9634634634634635,0.9284284284284284,0.9469469469469469,2,0,0,26.3333,0.57,0.0,0.3333,0.333,1,2,5,0,0,0,0,1,0,0,1,0.9184184184184183,0.6796796796796797,0.9819819819819819,27,30,2,0,-1,-1,2,-5,0,-1,0,2.54,10.16,-3,-26.3333,0.0,-0.3333,0.0150570143858276,0.5255115537445556,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
1303,239,0.7292292292292293,0.2982982982982983,0,False,3,0,1,0,14.0,0.35,0.25,0.75,0.375,1,2,6,0,0,0,0,2,0,0,2,0.39139139139139134,0.4239239239239239,0.6501501501501501,2,0,0,27.8571,0.614,1.4286,0.4286,0.286,3,3,15,0,0,0,0,3,1,0,4,0.6821821821821821,0.7607607607607607,0.6441441441441442,29,26,2,1,-2,-2,1,-9,0,-1,-1,-7.62,-10.16,3,-13.8571,-1.1786,0.3214,0.015018274658740328,0.7065481128452303,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
1921,697,0.8262540891406871,0.17567567567567566,0,False,3,1,0,0,10.0,0.427,0.6667,1.3333,0.61,2,1,4,0,0,0,0,0,2,0,2,0.08058058058058058,0.02302302302302302,0.09259259259259259,2,0,0,23.5,0.44,0.5,0.5,0.5,0,2,6,0,0,0,0,0,0,0,0,0.048548548548548544,0.03853853853853854,0.09109109109109109,23,23,1,0,2,2,1,-2,0,0,2,2.54,-2.54,0,-13.5,0.1667,0.8333,0.015010367129068242,0.6988666163712047,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
212,11,0.9944944944944945,0.004775225593240299,0,False,3,0,0,0,19.841809878528046,0.453058650008676,0.5002019838483146,1.3205362774363478,0.32541892367217723,0,0,0,0,0,0,0,0,0,0,0,0.8538538538538538,0.9284284284284284,0.8898898898898899,2,0,0,12.5,0.45,0.0,0.0,0.0,0,2,4,0,0,0,0,0,0,0,0,0.5865865865865866,0.5980980980980981,0.8868868868868869,37,25,2,0,0,0,2,-4,0,0,0,7.62,12.7,12,-12.5,0.0,0.0,0.014934475926512843,0.5253866452965925,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
1697,1353,0.9956547343979307,0.003649694100222231,0,False,3,1,0,0,5.08,0.5,0.0,1.08,0.43,2,3,15,0,0,1,0,3,0,0,4,0.6901901901901902,0.6886886886886887,0.7902902902902903,7,0,1,3.28,0.44,0.1,0.06,0.14,4,12,51,0,0,2,2,5,1,0,10,0.8543543543543544,0.7607607607607607,0.7877877877877878,36,27,-6,0,-2,-6,-9,-36,0,-2,-1,-5.08,-2.54,-9,1.8,-0.1,1.02,0.014808177511491213,0.7020680882638507,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True
1666,521,0.9924924924924925,0.0075075075075075074,0,False,3,1,0,0,48.2,0.426,0.0,1.0,0.3,1,3,15,0,0,1,1,0,0,0,2,0.48998998998999,0.6036036036036037,0.482982982982983,1,0,0,44.08,0.414,0.0,0.6,0.32,3,13,65,1,0,2,5,4,0,1,12,0.3108108108108108,0.25475475475475473,0.476976976976977,34,29,0,0,-2,-10,10,-50,-1,-5,0,5.08,10.16,5,4.12,0.0,0.4,0.014804883520791864,0.5015394132429903,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
181,156,0.8518518518518519,0.14564564564564564,0,False,3,2,0,0,42.0,0.448,0.0,0.8,0.28,2,3,11,0,0,1,0,1,0,0,2,0.30180180180180183,0.14064064064064064,0.09259259259259259,3,0,0,48.3333,0.435,0.3333,0.6667,0.248,2,4,15,0,0,0,1,0,1,0,2,0.14414414414414414,0.03853853853853854,0.09109109109109109,29,30,1,0,0,0,1,-4,0,1,-1,5.08,7.62,-1,-6.3333,-0.3333,0.1333,0.014571207192417182,0.41158479665075426,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
205,318,0.49949949949949946,0.6751751751751751,0,False,3,0,0,0,3.22,0.52,0.0,0.61,0.12,0,0,0,0,0,0,0,0,0,0,0,0.39139139139139134,0.514014014014014,0.6501501501501501,2,0,0,3.12,0.55,0.0,0.0,0.0,0,2,4,0,0,0,0,0,0,0,0,0.5865865865865866,0.8328328328328328,0.6441441441441442,35,33,-2,0,0,0,-2,-4,0,0,0,-5.08,-10.16,-2,0.1,0.0,0.61,0.014030853273326063,0.5242017500714374,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True
464,348,0.9034034034034034,0.09409409409409408,0,False,3,1,0,0,20.0,0.26,0.0,1.0,0.5,0,1,1,0,0,0,0,0,0,0,0,0.30180180180180183,0.1921921921921922,0.33983983983983984,2,0,0,53.0,0.445,0.0,0.0,0.0,0,2,6,0,0,0,0,0,0,0,0,0.08408408408408408,0.25475475475475473,0.33583583583583587,31,26,1,0,0,0,1,-5,0,0,0,7.62,-2.54,5,-33.0,0.0,1.0,0.013823179663965686,0.4044030127802628,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
2013,1020,0.34984984984984985,0.6366366366366366,0,False,3,0,0,0,8.55,0.52,0.0,1.2,0.5,0,0,0,0,0,0,0,0,0,0,0,0.08058058058058058,0.06806806806806806,0.09259259259259259,3,0,0,5.24,0.43,0.2,1.3,0.19,1,5,14,0,0,0,0,0,1,0,1,0.048548548548548544,0.1011011011011011,0.09109109109109109,34,21,-3,0,-1,-1,-5,-14,0,0,-1,2.54,-2.54,-13,3.31,-0.2,-0.1,0.013814259300082954,0.524037024445344,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True
1964,1730,0.9800942902042953,0.026026026026026026,0,False,3,0,0,0,61.49205714285714,0.4402857142857143,1.0980857142857143,1.260657142857143,0.36528571428571427,0,0,0,0,0,0,0,0,0,0,0,0.13763763763763764,0.25075075075075076,0.2097097097097097,2,0,0,39.0,0.35,0.0,0.5,0.25,0,2,6,0,0,0,0,0,0,0,0,0.3993993993993994,0.32932932932932935,0.09109109109109109,27,20,2,0,0,0,2,-6,0,0,0,-7.62,-2.54,7,-39.0,0.0,-0.5,0.01380579361804936,0.5240317107777053,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
1089,780,0.9444444444444444,0.06656656656656657,0,False,3,0,0,0,60.666650000000004,0.6165,0.33335,1.83335,0.1835,0,0,0,0,0,0,0,0,0,0,0,0.39139139139139134,0.6036036036036037,0.482982982982983,3,0,0,27.6667,0.48,0.3333,2.0,0.367,0,3,8,0,0,0,0,0,0,0,0,0.6821821821821821,0.7607607607607607,0.6441441441441442,31,32,3,0,0,0,3,-8,0,0,0,-7.62,-5.08,-1,-27.6667,-0.3333,-2.0,0.01380579361804936,0.5240317107777053,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
618,64,0.6186186186186187,0.41291291291291293,0,False,3,0,0,0,40.272216666666665,0.46449999999999997,0.18215,0.5857166666666667,0.13716666666666666,0,0,0,0,0,0,0,0,0,0,0,0.6901901901901902,0.4239239239239239,0.482982982982983,2,0,0,28.5,0.375,0.5,0.5,0.5,0,2,6,0,0,0,0,0,0,0,0,0.49299299299299304,0.511011011011011,0.33583583583583587,32,25,2,0,0,0,2,-6,0,0,0,5.08,-2.54,7,-28.5,-0.5,-0.5,0.013123486176656545,0.5236034605744284,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
1038,1261,0.9964877023700551,0.005005005005005005,0,False,3,2,0,0,52.4,0.33,0.0,0.6,0.4,3,2,13,0,0,1,2,0,0,0,3,0.04704704704704705,0.4239239239239239,0.2097097097097097,2,0,0,22.5,0.3,1.0,0.5,0.055,0,2,6,0,0,0,0,0,0,0,0,0.22522522522522523,0.14614614614614613,0.20770770770770772,28,29,0,0,3,3,0,7,0,0,0,-7.62,10.16,-1,29.9,-1.0,0.1,0.013026972090622582,0.6934977614390416,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
936,1983,0.31231231231231227,0.7247247247247247,0,False,3,1,0,0,2.0,0.13,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0.39139139139139134,0.6886886886886887,0.33983983983983984,3,0,0,15.75,0.48,1.5,0.0,0.0,1,3,4,0,0,0,0,1,0,0,1,0.3108108108108108,0.1991991991991992,0.20770770770770772,26,32,2,0,-1,-1,2,-3,0,-1,0,2.54,15.24,-6,-13.75,-1.5,0.0,0.012979031010996216,0.4192397170276537,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
