RedFighter,BlueFighter,Winner,TitleBout,NumberOfRounds,BlueCurrentLoseStreak,BlueCurrentWinStreak,BlueDraws,BlueAvgSigStrLanded,BlueAvgSigStrPct,BlueAvgSubAtt,BlueAvgTDLanded,BlueAvgTDPct,BlueLongestWinStreak,BlueLosses,BlueTotalRoundsFought,BlueTotalTitleBouts,BlueWinsByDecisionMajority,BlueWinsByDecisionSplit,BlueWinsByDecisionUnanimous,BlueWinsByKO,BlueWinsBySubmission,BlueWinsByTKODoctorStoppage,BlueWins,BlueHeightCms,BlueReachCms,BlueWeightLbs,RedCurrentLoseStreak,RedCurrentWinStreak,RedDraws,RedAvgSigStrLanded,RedAvgSigStrPct,RedAvgSubAtt,RedAvgTDLanded,RedAvgTDPct,RedLongestWinStreak,RedLosses,RedTotalRoundsFought,RedTotalTitleBouts,RedWinsByDecisionMajority,RedWinsByDecisionSplit,RedWinsByDecisionUnanimous,RedWinsByKO,RedWinsBySubmission,RedWinsByTKODoctorStoppage,RedWins,RedHeightCms,RedReachCms,RedWeightLbs,RedAge,BlueAge,LoseStreakDif,WinStreakDif,LongestWinStreakDif,WinDif,LossDif,TotalRoundDif,TotalTitleBoutDif,KODif,SubDif,HeightDif,ReachDif,AgeDif,SigStrDif,AvgSubAttDif,AvgTDDif,RedEloCurrent,BlueEloCurrent,EloDiff,WeightClass_Bantamweight,WeightClass_Catch Weight,WeightClass_Featherweight,WeightClass_Flyweight,WeightClass_Heavyweight,WeightClass_Light Heavyweight,WeightClass_Lightweight,WeightClass_Middleweight,WeightClass_Welterweight,WeightClass_Women's Bantamweight,WeightClass_Women's Featherweight,WeightClass_Women's Flyweight,WeightClass_Women's Strawweight,Gender_FEMALE,Gender_MALE,BlueStance_Open Stance,BlueStance_Orthodox,BlueStance_Southpaw,BlueStance_Switch,RedStance_Open Stance,RedStance_Orthodox,RedStance_Southpaw,RedStance_Switch,BetterRank_Blue,BetterRank_Red,BetterRank_neither
852,1819,0,False,3,0,2,0,4.95,0.48,0.1,0.5,0.29,2,0,4,1,0,1,0,1,0,0,2,0.8488488488488488,0.7667667667667668,0.8903903903903904,0,2,0,3.43,0.54,0.4,0.53,0.18,3,2,15,0,0,0,1,5,0,0,6,0.7782782782782782,0.9469469469469469,0.8863863863863863,37,27,0,0,-1,-4,-2,-11,1,-4,0,2.539999999999992,-10.159999999999997,-10,1.52,-0.3,-0.03,0.7095740065460191,0.8963344257119902,0.20878402520547637,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
240,1037,1,False,3,1,0,0,2.65,0.34,0.5,0.48,0.05,0,1,4,0,0,0,0,0,0,0,0,0.5980980980980981,0.6101101101101101,0.23823823823823823,0,1,0,3.31,0.41,0.7,1.68,0.41,2,5,25,0,0,0,2,2,3,0,7,0.15715715715715717,0.11411411411411412,0.23473473473473472,35,34,1,-1,-2,-7,-4,-21,0,-2,-3,12.699999999999989,17.78,-1,-0.6600000000000001,-0.1999999999999999,-1.2,0.7088162466960941,0.12371511231044456,0.9345269983595053,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True
1339,301,0,False,3,2,0,0,2.78,0.49,0.3,4.13,0.55,6,4,35,3,0,0,6,5,1,0,12,0.15415415415415415,0.11311311311311312,0.36936936936936937,0,2,0,2.94,0.42,0.3,2.16,0.55,6,2,21,0,0,1,3,3,1,0,8,0.503003003003003,0.6086086086086087,0.36536536536536535,29,33,2,-2,0,4,2,14,3,2,0,-10.159999999999997,-17.78,4,-0.1600000000000001,0.0,1.97,0.7087650293809051,0.9057701370680792,0.2565227155603304,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
866,35,1,False,3,0,2,0,2.99,0.4,0.6,1.97,0.29,2,0,4,0,0,0,1,0,1,0,2,0.5980980980980981,0.7667667667667668,0.7917917917917918,0,2,0,4.22,0.37,0.1,1.78,0.45,2,2,14,0,0,1,0,3,0,0,4,0.503003003003003,0.8358358358358358,0.6541541541541542,28,33,0,0,0,-2,-2,-10,0,-3,1,2.539999999999992,-2.539999999999992,5,-1.2299999999999995,0.5,0.1899999999999999,0.7086611913572273,0.32104300382675977,0.651122492616614,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
631,1764,1,False,3,0,2,0,3.17,0.54,0.3,1.07,0.5,3,4,29,0,0,2,2,3,0,0,7,0.6956956956956957,0.6891891891891893,0.6551551551551551,0,2,0,5.22,0.43,2.2,3.68,0.76,2,0,2,0,0,0,0,0,2,0,2,0.7782782782782782,0.5230230230230231,0.6541541541541542,25,30,0,0,1,5,4,27,0,3,-2,-2.5400000000000205,5.0800000000000125,5,-2.05,-1.9,-2.6100000000000003,0.7083343734306918,0.45507807523221383,0.27249197154270616,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
409,1450,1,False,3,0,2,0,2.9,0.58,0.0,0.85,0.57,2,0,4,0,0,0,1,1,0,0,2,0.31931931931931934,0.15565565565565564,0.1106106106106106,1,0,0,4.41,0.38,0.8,1.8,0.44,3,1,10,0,0,0,1,0,2,0,3,0.05455455455455455,0.04604604604604605,0.0,31,29,-1,2,-1,-1,-1,-6,0,1,-2,10.159999999999997,7.620000000000003,-2,-1.5100000000000002,-0.8,-0.95,0.7080361065891281,0.4412384752958547,0.30142279329131416,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True
1527,1360,0,False,3,0,2,0,3.43,0.46,0.2,2.12,0.38,7,6,58,0,0,2,8,5,1,0,16,0.9114114114114114,0.9754754754754755,0.6551551551551551,3,0,0,3.85,0.47,0.0,0.65,0.64,5,13,88,6,0,3,4,12,0,0,19,0.5955955955955956,0.6881881881881882,0.6541541541541542,38,33,-3,2,2,-3,-7,-30,-6,-7,1,10.159999999999997,15.23999999999998,-5,-0.4199999999999999,0.2,1.4700000000000002,0.7080174523187682,0.9779063743856451,0.9568893909027338,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
1348,1800,1,False,3,0,1,0,3.22,0.38,0.0,1.57,0.27,1,2,9,0,0,0,1,1,0,0,2,0.0945945945945946,0.047547547547547545,0.1106106106106106,0,2,0,5.19,0.47,0.0,0.4,0.25,2,0,6,0,0,0,1,1,0,0,2,0.05455455455455455,0.07507507507507508,0.10910910910910912,26,33,0,-1,-1,0,2,3,0,0,0,2.539999999999992,-2.539999999999992,7,-1.97,0.0,1.17,0.7078226256011234,0.11318962390509921,0.942770371709877,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True
1527,1382,1,False,3,1,0,0,5.21,0.42,0.7,1.04,0.29,2,6,30,0,0,0,1,4,2,0,7,0.6956956956956957,0.8333333333333334,0.6551551551551551,1,0,0,3.85,0.47,0.0,0.65,0.64,5,15,96,6,0,3,4,13,0,0,20,0.5955955955955956,0.6881881881881882,0.6541541541541542,41,33,0,0,-3,-13,-9,-66,-6,-9,2,2.539999999999992,5.079999999999984,-8,1.36,0.7,0.39,0.7077555731073936,0.28855251592223574,0.7345381446465008,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
1479,1328,0,False,3,0,3,0,3.39,0.53,0.3,3.41,0.71,3,2,23,0,0,0,4,2,1,0,7,0.49649649649649646,0.7667667667667668,0.23823823823823823,0,2,1,1.71,0.38,1.8,2.73,0.3,4,7,60,1,0,1,5,0,11,0,17,0.15715715715715717,0.16066066066066065,0.23473473473473472,38,30,0,1,-1,-10,-5,-37,-1,2,-10,10.159999999999997,20.32,-8,1.6800000000000002,-1.5,0.6800000000000002,0.707516965673165,0.9189097857777001,0.3371871894812007,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True
85,977,1,False,3,0,0,0,5.73,0.5,0.0,1.0,0.11,0,0,0,0,0,0,0,0,0,0,0,0.9639639639639639,0.9264264264264264,0.8903903903903904,2,0,1,4.0,0.55,0.2,0.56,0.31,4,5,29,0,0,0,2,6,2,0,10,0.6891891891891893,0.8358358358358358,0.8863863863863863,37,25,-2,0,-4,-10,-5,-29,0,-6,-2,10.159999999999997,5.0800000000000125,-12,1.7300000000000004,-0.2,0.4399999999999999,0.7074492562149163,0.21960182725791175,0.861891042131992,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
1738,1855,0,False,3,0,4,0,3.44,0.49,0.0,1.57,0.3,4,1,12,2,0,0,1,3,0,0,4,0.6956956956956957,0.6101101101101101,0.7917917917917918,0,4,0,2.78,0.47,0.7,2.58,0.35,4,2,32,1,0,0,3,3,4,0,10,0.5955955955955956,0.6881881881881882,0.7922922922922923,35,37,0,0,0,-6,-1,-20,1,0,-4,2.539999999999992,-2.539999999999992,2,0.6600000000000001,-0.7,-1.01,0.7071352976551524,0.9516331390325496,0.7611463489039021,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False
1283,600,1,False,3,1,0,0,3.84,0.37,0.8,1.08,0.28,4,2,18,0,0,1,2,0,2,0,5,0.05655655655655655,0.07807807807807808,0.0,0,1,0,3.42,0.46,0.6,1.39,0.33,4,2,17,0,0,1,0,0,4,0,5,0.026526526526526525,0.011511511511511512,0.0,32,34,1,-1,0,0,0,1,0,0,-2,2.539999999999992,7.620000000000003,2,0.4199999999999999,0.2,-0.3099999999999998,0.7070154411630568,0.4817743369864296,0.23124158942636766,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False
192,67,0,False,3,0,0,0,4.43,0.41,0.1,0.95,0.29,0,0,0,0,0,0,0,0,0,0,0,0.40240240240240244,0.5255255255255256,0.5035035035035035,1,0,1,3.78,0.48,0.9,1.9,0.34,5,3,26,0,0,1,3,1,3,0,8,0.503003003003003,0.5230230230230231,0.4984984984984985,28,25,-1,0,-5,-8,-3,-26,0,-1,-3,-2.5400000000000205,0.0,-3,0.6499999999999999,-0.8,-0.95,0.7068352925591999,0.6638231857763808,0.04589124715084452,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
1469,128,0,False,3,1,0,0,2.68,0.37,1.0,0.71,0.27,4,5,35,0,0,0,4,1,3,0,8,0.6956956956956957,0.6101101101101101,0.6551551551551551,0,3,0,2.53,0.45,0.7,2.37,0.29,3,0,9,0,0,0,3,0,0,0,3,0.503003003003003,0.8358358358358358,0.6541541541541542,32,29,1,-3,1,5,5,26,0,1,3,5.079999999999984,-7.619999999999976,-3,0.1500000000000003,0.3,-1.66,0.7065544287237326,0.9482050785581133,0.6990655805450782,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
981,764,0,False,3,1,0,0,3.48,0.48,0.0,0.0,0.0,4,1,10,0,0,0,0,4,0,0,4,0.8488488488488488,0.9264264264264264,0.944944944944945,2,0,0,4.49,0.47,0.1,0.3,0.5,9,6,54,5,0,0,5,10,0,0,15,0.9654654654654655,0.8863863863863863,0.933933933933934,36,32,-1,0,-5,-11,-5,-44,-5,-6,0,-5.079999999999984,2.539999999999992,-4,-1.0100000000000002,-0.1,-0.3,0.7064965370875099,0.9229633357520136,0.3739125549556063,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
1033,1019,0,False,3,0,1,0,4.87,0.64,0.7,2.75,0.3,1,0,2,0,0,0,0,0,1,0,1,0.31931931931931934,0.11311311311311312,0.23823823823823823,0,1,0,2.92,0.41,0.6,1.39,0.44,4,3,34,0,0,3,4,0,1,0,8,0.32682682682682684,0.2152152152152152,0.23473473473473472,33,34,0,0,-3,-7,-3,-32,0,0,0,0.0,-5.079999999999984,1,1.95,0.0999999999999999,1.36,0.706384355457426,0.8329112785488086,0.039040835665899436,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
66,790,1,False,3,0,1,0,3.41,0.5,0.3,1.09,0.5,1,2,10,4,0,0,1,1,0,0,2,0.8488488488488488,0.9264264264264264,0.8903903903903904,2,0,0,4.03,0.4,0.4,1.53,0.39,6,4,27,3,0,0,2,4,2,0,8,0.9864864864864864,0.9469469469469469,0.8863863863863863,29,33,-2,1,-5,-6,-2,-17,1,-3,-2,-7.620000000000003,-2.539999999999992,4,-0.6200000000000001,-0.1,-0.4399999999999999,0.7058488205936152,0.23433336136063543,0.8394520551443252,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
402,1758,1,True,5,2,0,0,1.16,0.42,0.9,0.93,0.3,0,2,4,0,0,0,0,0,0,0,0,0.23423423423423423,0.34534534534534533,0.23823823823823823,0,8,0,7.28,0.52,0.4,0.66,0.55,8,0,18,7,0,0,1,7,0,0,8,0.32682682682682684,0.2152152152152152,0.36536536536536535,32,36,2,-8,-8,-8,2,-14,-7,-7,0,-2.539999999999992,5.0800000000000125,4,-6.12,0.5,0.27,0.7057553223145709,0.2192209922878484,0.8593329267813149,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
617,214,1,False,3,0,0,0,1.23,0.35,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.5980980980980981,0.6101101101101101,0.8903903903903904,0,2,0,2.33,0.41,0.3,0.76,0.62,2,0,4,3,0,0,0,2,0,0,2,0.9654654654654655,0.993993993993994,0.9604604604604605,29,36,0,-2,-2,-2,0,-4,-3,-2,0,-12.699999999999989,-25.399999999999977,7,-1.1,-0.3,-0.76,0.7056928283435958,0.21915872121869193,0.8588588588588588,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
1316,728,1,False,3,0,0,0,4.3,0.43,0.1,4.17,0.52,0,0,0,0,0,0,0,0,0,0,0,0.7817817817817818,0.7667667667667668,0.8903903903903904,0,2,0,3.86,0.51,1.7,4.15,0.39,2,0,3,0,0,0,0,1,1,0,2,0.9169169169169169,0.8863863863863863,0.8863863863863863,29,22,0,-2,-2,-2,0,-3,0,-1,-1,-5.079999999999984,-5.0800000000000125,-7,0.4399999999999999,-1.6,0.0199999999999995,0.7056928283435958,0.21915872121869193,0.8588588588588588,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True
989,172,1,False,3,0,1,0,2.47,0.42,0.0,0.65,1.0,1,0,2,0,0,0,0,1,0,0,1,0.7817817817817818,0.6101101101101101,0.9642976309642977,0,2,0,3.35,0.39,0.2,0.23,0.5,2,0,4,0,0,0,1,0,1,0,2,0.9654654654654655,0.9719719719719719,0.8863863863863863,28,36,0,-1,-1,-1,0,-2,0,1,-1,-7.619999999999976,-17.779999999999973,8,-0.8799999999999999,-0.2,0.42,0.7056928283435958,0.21915872121869193,0.8588588588588588,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
1815,1323,1,False,3,0,2,0,3.32,0.42,0.2,0.37,0.66,2,3,13,0,0,0,2,1,0,0,3,0.9114114114114114,0.9264264264264264,0.8903903903903904,0,3,0,2.83,0.45,0.6,3.24,0.57,3,0,8,0,0,0,1,1,1,0,3,0.8508508508508508,0.8863863863863863,0.8863863863863863,26,29,0,-1,-1,0,3,5,0,0,-1,2.539999999999992,2.539999999999992,3,0.4899999999999997,-0.3999999999999999,-2.87,0.7051385808356002,0.286165791422887,0.7314835015583642,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
1481,375,0,False,3,3,0,0,2.98,0.4,0.0,1.03,0.34,6,3,18,3,0,0,2,4,0,0,6,0.31931931931931934,0.07807807807807808,0.23823823823823823,2,0,0,3.22,0.42,0.2,1.65,0.39,7,6,54,0,0,4,7,2,1,0,14,0.0945945945945946,0.11411411411411412,0.23473473473473472,37,28,1,0,-1,-8,-3,-36,3,2,-1,7.620000000000003,-2.5400000000000205,-9,-0.2400000000000002,-0.2,-0.6199999999999999,0.7051154952450194,0.9232462625073788,0.3804064146432294,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
1712,845,1,False,3,0,1,0,1.73,0.45,1.8,1.83,0.35,1,0,3,0,0,0,0,0,1,0,1,0.05655655655655655,0.013013013013013011,0.1106106106106106,0,2,0,2.99,0.6,1.6,2.73,0.44,2,0,5,0,0,0,1,0,1,0,2,0.23923923923923923,0.3458458458458459,0.10910910910910912,23,26,0,-1,-1,-1,0,-2,0,0,0,-7.620000000000003,-20.32000000000002,3,-1.2600000000000002,0.1999999999999999,-0.8999999999999999,0.7047922974295185,0.21894330032306458,0.8580322204439962,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
764,763,0,False,5,0,5,0,2.62,0.65,2.4,6.58,0.6,5,0,7,0,0,0,0,2,3,0,5,0.9114114114114114,0.9554554554554555,0.8903903903903904,0,1,0,3.48,0.48,0.0,0.0,0.0,4,4,23,0,0,0,0,7,0,0,7,0.8508508508508508,0.9214214214214214,0.9454454454454455,35,31,0,4,1,-2,-4,-16,0,-5,3,2.539999999999992,2.539999999999992,-4,-0.8599999999999999,2.4,6.58,0.7046741790112087,0.9225410524741208,0.37220950049238516,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
850,1560,1,False,3,0,2,0,2.84,0.43,0.7,1.18,0.26,3,1,14,0,0,0,2,0,3,0,5,0.8488488488488488,0.6101101101101101,0.5035035035035035,1,0,0,2.99,0.42,1.7,1.52,0.44,7,13,76,0,0,2,6,3,9,0,20,0.32682682682682684,0.43743743743743746,0.4984984984984985,36,26,-1,2,-4,-15,-12,-62,0,-3,-6,15.240000000000007,5.0800000000000125,-10,-0.1500000000000003,-1.0,-0.3400000000000001,0.704673155603338,0.5853428366951711,0.11571317953456375,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
927,27,0,False,3,0,3,0,4.06,0.4,0.2,0.63,0.18,3,2,19,2,0,0,3,3,0,0,6,0.49649649649649646,0.34534534534534533,0.5035035035035035,0,3,0,4.05,0.47,0.3,1.38,0.59,4,2,35,3,0,1,7,1,1,0,10,0.5955955955955956,0.6881881881881882,0.6541541541541542,30,27,0,0,-1,-4,0,-16,-1,2,-1,-2.539999999999992,-10.159999999999997,-3,0.0099999999999997,-0.0999999999999999,-0.7499999999999999,0.704666517107778,0.9185640246174543,0.34311295355352284,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
66,123,0,False,5,0,2,0,3.25,0.47,0.6,2.43,0.57,3,4,23,2,0,0,2,7,0,0,9,0.8488488488488488,0.9264264264264264,0.8903903903903904,0,1,0,4.03,0.4,0.4,1.53,0.39,6,2,21,3,0,0,2,4,2,0,8,0.9864864864864864,0.9469469469469469,0.8863863863863863,28,30,0,1,-3,1,2,2,-1,3,-2,-7.620000000000003,-2.539999999999992,2,-0.7800000000000002,0.1999999999999999,0.9000000000000001,0.7043449584642156,0.9143678633120271,0.3186549077170468,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
258,1238,1,False,3,0,1,0,4.83,0.41,0.7,0.36,0.16,1,1,7,0,0,0,0,1,1,0,2,0.23423423423423423,0.2077077077077077,0.5035035035035035,0,2,0,2.31,0.59,1.4,3.39,0.43,2,0,6,0,1,0,1,0,0,0,2,0.503003003003003,0.3458458458458459,0.36536536536536535,25,25,0,-1,-1,0,1,1,0,1,1,-7.620000000000003,-5.0800000000000125,0,2.52,-0.7,-3.03,0.7041494181476391,0.2152040801231243,0.8627267629946983,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
1297,1764,1,False,3,2,0,0,3.17,0.54,0.3,1.07,0.5,3,6,32,0,0,2,2,3,0,0,7,0.6956956956956957,0.6891891891891893,0.6551551551551551,1,0,0,3.85,0.46,0.8,2.27,0.56,4,1,8,0,0,0,0,1,3,0,4,0.7782782782782782,0.6086086086086087,0.6541541541541542,32,32,1,0,-1,3,5,24,0,2,-3,-2.5400000000000205,2.539999999999992,0,-0.6800000000000002,-0.5,-1.2,0.7036685921223623,0.15982287953454566,0.9118838984617956,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
1346,1460,1,False,3,0,0,0,3.97,0.42,0.3,3.38,0.44,0,0,0,0,0,0,0,0,0,0,0,0.23423423423423423,0.34534534534534533,0.5035035035035035,0,1,0,6.4,0.45,0.0,0.35,0.2,3,2,15,0,0,0,3,1,0,0,4,0.503003003003003,0.5230230230230231,0.4984984984984985,25,26,0,-1,-3,-4,-2,-15,0,-1,0,-7.620000000000003,-5.079999999999984,1,-2.43,0.3,3.03,0.703574586290791,0.2179751567201307,0.8559662081208841,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
1195,1811,0,False,3,0,1,0,2.12,0.38,1.7,2.29,0.34,2,3,17,0,0,0,1,1,2,0,4,0.02952952952952953,0.047547547547547545,0.0,1,0,2,4.64,0.46,0.2,0.28,0.5,4,2,34,0,0,1,4,2,0,0,7,0.15715715715715717,0.07507507507507508,0.0,36,34,-1,1,-2,-3,1,-17,0,-1,2,-7.620000000000003,-2.539999999999992,-2,-2.52,1.5,2.01,0.7035192456699847,0.8243424672356422,0.03223635798652959,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False
60,937,1,False,3,0,1,0,4.37,0.36,0.0,1.28,0.33,1,0,2,0,0,0,0,1,0,0,1,0.05655655655655655,0.07807807807807808,0.1106106106106106,0,3,0,4.19,0.46,0.8,2.04,0.46,3,0,6,1,0,0,1,0,2,0,3,0.15715715715715717,0.07507507507507508,0.10910910910910912,26,26,0,-2,-2,-2,0,-4,-1,1,-2,-5.0800000000000125,0.0,0,0.1799999999999997,-0.8,-0.76,0.7031488178545195,0.3356561479693675,0.5989842476371963,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
256,1701,1,False,3,2,0,0,2.21,0.41,0.0,0.76,0.37,1,3,11,0,0,0,0,2,0,0,2,0.49649649649649646,0.6101101101101101,0.6551551551551551,0,2,0,5.12,0.52,0.4,0.77,0.17,2,0,5,0,0,0,1,0,1,0,2,0.7782782782782782,0.8863863863863863,0.6541541541541542,27,32,2,-2,-1,0,3,6,0,2,-1,-7.620000000000003,-10.159999999999997,5,-2.91,-0.4,-0.01,0.7031231369565122,0.2048402115177619,0.8714025885991058,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True
1230,188,1,False,3,3,0,0,3.23,0.5,1.3,0.2,0.4,3,9,35,0,0,1,2,3,3,0,9,0.8488488488488488,0.8843843843843844,0.6551551551551551,0,1,0,3.76,0.55,1.3,1.68,0.46,7,10,54,0,0,0,2,10,2,0,14,0.6891891891891893,0.7667667667667668,0.6541541541541542,38,36,3,-1,-4,-5,-1,-19,0,-7,1,5.0800000000000125,5.0800000000000125,-2,-0.5299999999999998,0.0,-1.48,0.7027164324576061,0.05309508681566453,0.9780528396048132,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
1861,1437,1,False,3,0,1,0,4.18,0.61,0.0,1.39,0.22,1,0,3,0,0,0,1,0,0,0,1,0.49649649649649646,0.6101101101101101,0.36936936936936937,0,2,0,3.07,0.5,1.3,2.09,0.3,2,0,6,0,0,0,2,0,0,0,2,0.503003003003003,0.5230230230230231,0.36536536536536535,23,33,0,-1,-1,-1,0,-3,0,0,0,0.0,2.5400000000000205,10,1.11,-1.3,-0.7,0.702630031863648,0.21714872926290116,0.8539201158500029,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True
983,1867,1,False,3,0,1,0,2.16,0.41,1.2,3.03,0.43,1,3,12,0,0,0,0,0,3,0,3,0.49649649649649646,0.43743743743743746,0.1106106106106106,1,0,0,1.42,0.39,0.6,1.82,0.35,3,4,22,0,0,0,4,0,1,0,5,0.0945945945945946,0.16066066066066065,0.10910910910910912,32,27,-1,1,-2,-2,-1,-10,0,0,2,12.700000000000015,10.159999999999997,-5,0.7400000000000002,0.6,1.2099999999999995,0.7025573181950526,0.3133108259318441,0.6406333999491781,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False
98,1339,1,False,3,1,0,0,2.94,0.42,0.3,2.16,0.55,6,3,22,0,0,1,3,3,1,0,8,0.49649649649649646,0.6101101101101101,0.36936936936936937,1,0,0,3.84,0.37,0.2,2.17,0.44,2,5,27,0,0,1,3,2,0,0,6,0.5955955955955956,0.6881881881881882,0.36536536536536535,28,30,0,0,4,2,-2,-5,0,1,1,-2.539999999999992,-2.539999999999992,2,-0.8999999999999999,0.0999999999999999,-0.0099999999999997,0.7024682433385102,0.5666173461001457,0.12944621859007163,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
1479,1491,1,False,3,2,0,0,0.9,0.27,0.0,1.42,0.5,0,2,4,0,0,0,0,0,0,0,0,0.23423423423423423,0.34534534534534533,0.23823823823823823,1,0,1,1.71,0.38,1.8,2.73,0.3,4,7,55,1,0,1,4,0,10,0,15,0.15715715715715717,0.16066066066066065,0.23473473473473472,36,33,1,0,-4,-15,-5,-51,-1,0,-10,2.539999999999992,7.620000000000003,-3,-0.8099999999999999,-1.8,-1.31,0.7021825871781553,0.11197919426225357,0.9389617717269684,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
30,183,1,False,3,0,0,0,4.39,0.43,0.2,2.28,0.39,0,0,0,1,0,0,0,0,0,0,0,0.5980980980980981,0.5255255255255256,0.6551551551551551,0,1,0,5.67,0.5,0.3,0.51,0.44,2,2,10,0,0,0,1,3,0,0,4,0.6891891891891893,0.6086086086086087,0.6541541541541542,34,27,0,-1,-2,-4,-2,-10,1,-3,0,-2.539999999999992,-2.5400000000000205,-7,-1.2800000000000002,-0.0999999999999999,1.7699999999999998,0.7017227656973684,0.21686608411931965,0.8528191043513532,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
946,1262,1,False,3,0,3,0,5.04,0.59,0.0,0.0,0.0,3,0,8,0,0,0,2,1,0,0,3,0.40240240240240244,0.34534534534534533,0.36936936936936937,0,2,1,3.41,0.44,0.3,0.0,0.0,2,1,11,0,0,1,1,0,0,0,2,0.503003003003003,0.6086086086086087,0.36536536536536535,28,31,0,1,1,1,-1,-3,0,1,0,-2.5400000000000205,-7.620000000000003,3,1.63,-0.3,0.0,0.7016719349397357,0.43517966123867685,0.29443190145863596,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True
